Date,Close,High,Low,Open,Volume,MA20,MA50,MA200
,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,,,
2020-11-18,2470.240478515625,2505.554530267518,2451.807739731491,2502.545126956104,2893762,2503.2714111328123,2453.4031396484374,2049.82650390625
2020-11-19,2479.879638671875,2516.792407234442,2474.1900835055458,2479.973775783182,4167501,2501.6608764648436,2459.405712890625,2052.611666870117
2020-11-20,2501.83935546875,2516.651485850719,2471.0865973581576,2496.9019786747604,2711471,2500.4124267578127,2465.781923828125,2055.3981860351564
2020-11-23,2562.0283203125,2567.4359234479675,2506.3064966992065,2529.817814679499,3706418,2502.107568359375,2472.557490234375,2058.4613732910157
2020-11-24,2559.959716796875,2579.6621580109704,2543.9249498431186,2571.574171689779,3120516,2506.4289428710936,2477.09474609375,2061.334791870117
2020-11-25,2540.4453125,2570.210553160749,2528.1252884069527,2566.4958103488398,3302249,2510.1484252929686,2481.2417138671876,2064.1948034667967
2020-11-26,2558.59619140625,2568.3297409306742,2520.413712723149,2526.0564299904395,2341099,2514.28408203125,2485.534443359375,2067.1076495361326
2020-11-27,2520.08447265625,2555.8687507261952,2510.115809871685,2543.9250450489194,6086808,2514.980029296875,2489.844501953125,2069.710479736328
2020-12-01,2564.426513671875,2572.984495631729,2468.1710862820332,2519.4728278956354,3605017,2520.726184082031,2495.2483740234375,2072.5745556640627
2020-12-02,2585.822021484375,2590.665261524555,2541.5266031174665,2557.09114275356,2509032,2526.178466796875,2500.7917138671874,2075.4653771972658
2020-12-03,2548.109619140625,2608.7217520435297,2539.9747948168897,2608.7217520435297,2852548,2528.8258544921873,2504.501064453125,2078.069602050781
2020-12-04,2565.1318359375,2575.7589974845905,2538.281865137493,2549.3792530397404,2686527,2530.793737792969,2509.5903271484376,2080.7947747802737
2020-12-07,2574.67724609375,2580.602143875229,2545.005918234702,2553.329016261387,1996400,2532.216162109375,2517.4026904296875,2083.4795806884767
2020-12-08,2630.728271484375,2638.4870059286254,2569.739824648187,2576.8402881510415,4277818,2535.5406494140625,2524.649501953125,2086.3868365478515
2020-12-09,2643.424560546875,2670.885734146429,2626.8254322191597,2647.374416064154,3659996,2543.120703125,2532.0753271484373,2089.447286987305
2020-12-10,2618.502685546875,2658.942154535106,2614.6938059192985,2650.195897879897,2127801,2547.6583618164063,2537.839638671875,2092.5660229492187
2020-12-11,2617.8447265625,2640.5095031911287,2599.9290532919554,2626.402710002157,1795408,2552.95078125,2543.5177392578125,2095.8731469726563
2020-12-14,2631.104736328125,2637.029634851941,2592.1230139303357,2635.148729263601,2483658,2559.5739013671873,2548.877626953125,2099.0578967285155
2020-12-15,2597.107421875,2628.283339707059,2590.947410242263,2620.101446437366,2365509,2563.862353515625,2550.1422998046874,2102.2231823730467
2020-12-16,2646.62255859375,2651.8891867809857,2596.073214200088,2613.5186617671975,2565149,2570.8287841796873,2552.23806640625,2105.7197467041015
2020-12-17,2669.19287109375,2683.769888292581,2637.96988662712,2643.6126029621514,2863460,2580.776403808594,2554.379755859375,2109.8163360595704
2020-12-18,2690.635498046875,2725.4322521285717,2676.7167504936488,2697.218667738007,6076692,2591.3141967773436,2555.269365234375,2114.014819946289
2020-12-21,2652.21728515625,2714.6164064687246,2619.160468392655,2690.634865375722,2705195,2598.8330932617187,2555.6293994140624,2117.859822998047
2020-12-22,2701.450439453125,2711.936395444903,2650.8069686165472,2665.2430097163297,2881737,2605.80419921875,2556.654755859375,2121.7336480712893
2020-12-23,2735.5419921875,2745.181633071014,2694.8203413639144,2704.7892325577122,2790988,2614.5833129882812,2558.4265576171874,2125.584403076172
2020-12-24,2736.106689453125,2747.392124059255,2711.513708778947,2735.777439102678,1807144,2624.3663818359373,2560.302763671875,2129.4777490234374
2020-12-28,2754.96240234375,2774.053640533006,2729.194086886196,2736.717709455145,2108994,2634.1846923828125,2563.8539208984375,2134.1317419433594
2020-12-29,2755.996826171875,2776.2165606071917,2746.122072145325,2746.122072145325,1994151,2645.9803100585937,2566.998798828125,2138.877151489258
2020-12-30,2736.0595703125,2772.172868543462,2729.1942184667923,2759.6647994989944,2637968,2654.561962890625,2570.7183056640624,2144.3730603027343
2020-12-31,2692.281005859375,2732.0151330089893,2675.587970192969,2727.3128694409875,4040956,2659.884912109375,2573.0459228515624,2149.481517944336
2021-01-01,2753.881103515625,2764.9314246857125,2707.563799887812,2708.504252753351,2681440,2670.173486328125,2577.8017822265624,2155.40619140625
2021-01-04,2858.459716796875,2869.086881215417,2765.8250998011467,2774.336245049735,5113293,2684.839880371094,2584.729169921875,2162.031333618164
2021-01-05,2908.820556640625,2928.8051789583146,2858.6004681633854,2858.6004681633854,5801309,2701.5470458984373,2592.3694140625,2168.924927368164
2021-01-06,2869.791259765625,2928.099324030894,2856.342740958096,2915.4032132634566,3726716,2713.5001953125,2599.2027294921877,2175.6515563964845
2021-01-07,2852.205322265625,2897.394125614417,2821.5935374420733,2891.8923848460545,3717827,2723.9392333984374,2606.77619140625,2181.5398309326174
2021-01-08,2935.058837890625,2941.736144125347,2877.7853583834917,2905.998940328428,5879039,2739.767041015625,2616.1562548828124,2188.4374487304685
2021-01-11,2987.30078125,3037.6620666973645,2959.1813387894535,3037.6620666973645,9508039,2758.23984375,2626.384609375,2195.4404614257815
2021-01-12,2985.796875,3018.8537014158364,2962.4265294267557,2987.3014618247253,3611458,2775.9744506835937,2635.977236328125,2202.2163250732424
2021-01-13,2970.843994140625,2987.819216915233,2940.0912265915163,2985.9383108926236,3572801,2794.661279296875,2646.4040478515626,2208.728071899414
2021-01-14,3062.947509765625,3077.8349865980636,2940.173271578379,2972.774952614998,6931542,2815.4775268554686,2658.127470703125,2215.544055175781
2021-01-15,3046.599609375,3084.9016715894722,3024.598156934089,3048.154217346348,4131692,2834.347863769531,2669.1562255859376,2222.492572631836
2021-01-18,3035.669677734375,3068.648164184504,3003.3035568738824,3062.288027511979,4160906,2851.599572753906,2679.3541357421873,2229.1647137451173
2021-01-19,3072.369873046875,3089.6129556784467,3045.327561071284,3046.269803509734,2975735,2872.6072021484374,2689.8769580078124,2236.5669873046877
2021-01-20,3117.69189453125,3135.7357456063005,3078.4004299965623,3081.1328411119584,3453446,2893.4192749023437,2700.946025390625,2244.4499713134765
2021-01-21,3084.760498046875,3118.0214720806966,3073.6891493989942,3114.111257978372,2778546,2910.8802001953127,2712.804765625,2251.604664916992
2021-01-22,3112.3212890625,3132.956307765447,3054.6558641179063,3054.6558641179063,3052459,2929.6909301757814,2724.496201171875,2259.2220678710937
2021-01-25,3101.20263671875,3146.9013957651678,3089.2831316447014,3117.833124025963,2272887,2947.0029418945314,2736.2803271484377,2266.501128540039
2021-01-27,3072.7001953125,3115.4779162030272,3040.6167896247593,3109.400497602016,2786662,2962.8381103515626,2747.761484375,2273.6698175048828
2021-01-28,3011.925048828125,3085.843920550636,2999.9114579923935,3043.443011718643,3083938,2976.631384277344,2757.7732177734374,2280.6468914794923
2021-01-29,2931.64599609375,3031.0525697290586,2920.9514527910587,3024.645275373071,5445659,2988.5996337890624,2766.2602587890624,2287.3115399169924
2021-02-01,2958.029052734375,2982.197480584858,2868.2804555698544,2920.951718740303,3985846,2998.80703125,2776.0160302734375,2293.6881744384764
2021-02-02,3018.4267578125,3037.7898876264917,2968.0639410742706,2990.6777615776937,2881837,3006.805383300781,2786.78697265625,2300.3088037109374
2021-02-03,3015.22265625,3049.09622247882,2979.982654591884,3027.424648586047,2505866,3012.12548828125,2797.054638671875,2307.2907208251954
2021-02-04,3004.29248046875,3050.8393891202454,2992.5616095877062,3030.2984605276183,2057261,3018.850549316406,2805.899921875,2314.069624633789
2021-02-05,2975.554443359375,3020.6879938946695,2948.276570949604,3014.186383087382,2366135,3025.0180053710938,2814.21181640625,2320.1982690429686
2021-02-08,3028.461669921875,3039.6742635029336,2972.916291273432,3005.282412722445,2526592,3029.6881469726563,2823.9721435546876,2326.869538574219
2021-02-09,2993.40966796875,3058.3303047375175,2981.2548335142096,3010.4643467376422,2658751,3029.9935913085938,2832.6684130859376,2333.281467895508
2021-02-10,3027.707763671875,3033.455304693839,2974.942185546838,3001.042255861468,2127983,3032.0891357421874,2842.82087890625,2339.760314331055
2021-02-11,3020.829345703125,3033.361216507643,3001.0894120502717,3029.309527896303,1165882,3034.5884033203124,2851.948935546875,2345.987699584961
2021-02-12,3006.507080078125,3058.0476930784816,2998.215300993908,3000.2881882550505,2777404,3031.7663818359374,2860.36263671875,2351.6366693115233
2021-02-15,2958.50048828125,3023.656471365058,2950.6798287761685,3023.656471365058,2630853,3027.36142578125,2868.5704541015625,2357.4368872070313
2021-02-16,2929.24365234375,2984.694487760774,2920.951871989521,2968.0639989570936,3435770,3022.0401245117187,2875.8526904296873,2363.0801092529296
2021-02-17,2895.60546875,2951.9044571525465,2869.646642315453,2925.757228229188,3678426,3013.201904296875,2882.2712548828126,2368.6909234619143
2021-02-18,2880.76513671875,2918.972885230788,2855.936955368027,2887.9731996710666,4189909,3001.35556640625,2887.2719921875,2374.2831994628905
2021-02-19,2894.427734375,2908.8438606865698,2841.944642753566,2881.377583649664,3725028,2991.8389282226562,2892.2920556640624,2379.9356384277344
2021-02-22,2787.57763671875,2917.1831552744966,2773.1612786062556,2917.1831552744966,5366696,2975.6017456054688,2895.6735546875,2384.8586505126955
2021-02-23,2808.07080078125,2853.1100342519426,2796.5754893196054,2798.459974150683,3832829,2960.9451538085937,2899.478076171875,2389.8179833984377
2021-02-24,2777.8251953125,2829.884093232224,2752.4315760058926,2800.3446989578333,3774549,2946.2014038085936,2902.4124853515623,2394.625390625
2021-02-25,2822.29931640625,2854.900772465088,2797.0000104851874,2802.229502942802,4224073,2936.7201171875,2906.9163232421874,2399.875496826172
2021-02-26,2727.132568359375,2800.6746429647364,2713.6584543316676,2789.0378558408806,5553153,2926.4944458007812,2908.5265234375,2404.6937884521485
2021-03-01,2755.305419921875,2793.7489591963213,2734.1992803404414,2757.001502397449,3265871,2916.358264160156,2910.2487744140626,2409.407462158203
2021-03-02,2832.710693359375,2850.283423109125,2777.730754157257,2789.037663604301,3306469,2907.0724609375,2913.0902783203123,2414.4939544677736
2021-03-03,2882.4140625,2887.0309586359986,2823.806396213971,2859.705926716794,3509857,2900.43203125,2917.6942138671875,2419.8059063720702
2021-03-04,2873.556640625,2903.472837234698,2841.8502754466454,2848.398814208397,3916760,2893.8952392578126,2921.136337890625,2424.8984240722657
2021-03-05,2834.3125,2886.2770800599515,2823.5238697564714,2841.8975978703143,3203686,2886.833142089844,2923.111748046875,2429.6589373779298
2021-03-08,2833.275634765625,2857.821094393384,2822.958126871935,2841.8029741808264,2003125,2877.073840332031,2925.055126953125,2434.774572143555
2021-03-09,2874.734619140625,2889.763340535999,2819.283787779809,2833.275950441847,1942397,2871.140087890625,2927.4505712890623,2439.8073010253906
2021-03-10,2893.5791015625,2914.5439938705617,2883.261593827808,2897.39522909167,3053778,2864.4336547851562,2930.202216796875,2444.9389099121095
2021-03-12,2881.330322265625,2936.9697862648773,2865.689235248681,2897.395602426852,2938317,2857.458703613281,2933.1076318359374,2450.1581024169923
2021-03-15,2889.056640625,2920.009397600914,2865.359334657754,2865.359334657754,3097083,2851.586181640625,2937.04314453125,2455.0763500976564
2021-03-16,2930.421142578125,2959.583500048867,2883.26186251179,2883.26186251179,4894756,2850.1822143554687,2940.5739453125,2460.1925689697264
2021-03-17,2933.1533203125,2972.7746577172616,2907.1004109699143,2925.6625395283986,3838390,2850.3776977539064,2942.0678173828123,2465.299089355469
2021-03-18,2861.119140625,2964.7186498654532,2814.525298438001,2945.402680037423,3656306,2848.6533813476562,2941.1137890625,2469.833338012695
2021-03-19,2874.02783203125,2920.0093089120132,2831.4385199356566,2854.994580833624,5776626,2848.316516113281,2941.1985205078126,2474.6344207763673
2021-03-22,2948.88916015625,2958.1231827019083,2844.300242228972,2872.6146754775796,2821646,2851.039587402344,2943.132197265625,2479.7000213623046
2021-03-23,2961.0908203125,2985.9659256577606,2942.48153440788,2958.640898253508,3305973,2859.7152465820313,2943.6528369140624,2484.8252282714843
2021-03-24,2940.8330078125,2970.2309262955664,2931.4575113870073,2931.504669517521,2207104,2866.3533569335937,2942.7234814453127,2489.6776922607423
2021-03-25,2887.83203125,2950.0200365322985,2873.839638045613,2932.4470758037232,3179786,2871.8536987304688,2940.7641845703124,2494.4571630859373
2021-03-26,2889.669189453125,2937.9119568482165,2867.290931282777,2912.1415338446045,3697370,2875.2221923828124,2939.1406884765624,2499.377331542969
2021-03-30,2976.1201171875,3004.293076137507,2884.1099983336676,2904.933649759098,4694008,2887.6715698242188,2937.404140625,2504.7746044921873
2021-03-31,2994.305419921875,3019.8872117748633,2951.10350929138,2972.775086786176,3530069,2899.6215698242186,2936.3582568359375,2510.1885205078124
2021-04-01,2982.197265625,3029.309386724921,2963.3524171850318,3006.7898848550203,4285076,2907.0958984375,2935.28880859375,2515.5325518798827
2021-04-05,3051.8291015625,3074.5372375331795,2969.00607890501,2987.85092866004,5317862,2915.566650390625,2934.8779931640624,2521.270059814453
2021-04-06,3076.13916015625,3085.8443042814683,3043.4433901768375,3085.8443042814683,2291562,2925.6957763671876,2934.0469384765624,2527.098751220703
2021-04-07,3082.45166015625,3088.246588873887,3047.965726733715,3070.7679465454858,2491268,2938.102734375,2934.00076171875,2533.0367907714844
2021-04-08,3125.74853515625,3142.3790247857905,3077.4114444791926,3081.1332566865176,2578118,2952.7263793945312,2934.269306640625,2539.1569763183593
2021-04-09,3130.364990234375,3160.611064998836,3116.9380352758863,3160.2811881243415,2911129,2965.5078979492187,2934.8525537109376,2545.268010864258
2021-04-12,3059.037109375,3145.2994470929775,3027.613233322766,3130.364813038841,3791828,2973.780798339844,2934.5792919921873,2551.144340209961
2021-04-13,2924.767822265625,3028.3673371537893,2895.558305323569,3028.3673371537893,8654596,2975.952673339844,2932.8361474609374,2555.869291381836
2021-04-15,3033.031005859375,3050.2740870959246,2909.1261352274764,2977.7685833310416,6062760,2983.1513916015624,2934.86384765625,2561.215914916992
2021-04-16,3010.60595703125,3059.4613214578308,2998.780997981895,3042.5009568793766,3224657,2987.1606323242186,2935.9153857421875,2566.5415161132814
2021-04-19,2979.18212890625,3004.811076716662,2954.0243023057346,2985.9662283208218,2679106,2989.4620727539063,2935.1304931640625,2571.6637438964844
2021-04-20,2962.928955078125,3039.0622016562156,2945.780186106153,3038.7323247368786,3141893,2994.5525634765627,2934.084619140625,2576.400574951172
2021-04-22,2938.666015625,2966.179451184596,2925.8985834787063,2966.179451184596,1988980,2997.78447265625,2932.77208984375,2580.8175354003906
2021-04-23,2929.903076171875,2938.8543799903773,2912.518747921771,2925.6629848894268,1615309,2996.835168457031,2931.8590625,2584.8937854003907
2021-04-26,2921.705810546875,2970.89082675157,2909.6922177650536,2922.883613760779,2490260,2994.86591796875,2929.7239453125,2588.8977490234374
2021-04-27,2951.103271484375,2954.9665574380037,2923.778241192853,2926.60496846439,1471417,2995.379431152344,2928.8778173828123,2593.286962890625
2021-04-28,2943.65966796875,2969.005897323245,2932.258442548378,2968.016496763683,1639037,2998.1708129882813,2927.19685546875,2597.706932373047
2021-04-29,2935.32080078125,2974.989300055887,2926.133936867401,2963.917951236633,1621395,3000.4533935546874,2925.4866845703127,2602.001116943359
2021-04-30,2860.318359375,2951.1506745977827,2845.572356233566,2920.00951389663,3072305,2994.6633056640626,2922.56291015625,2605.9312658691406
2021-05-03,2861.590576171875,2878.550941786328,2830.4965725453776,2850.1893494929536,1545831,2988.0275634765626,2920.6247119140626,2610.0922583007814
2021-05-04,2873.604248046875,2911.52951109594,2859.7061702835526,2885.9005594657515,1990777,2982.5979125976564,2919.511923828125,2614.0239001464843
2021-05-05,2916.89990234375,2920.3861533959016,2876.1007583083515,2892.68431742083,1939289,2975.851452636719,2919.9378125,2618.14462890625
2021-05-06,2931.739990234375,2952.987601788034,2896.4530593160234,2926.1336941138293,1791671,2968.631494140625,2920.9573095703126,2622.498757324219
2021-05-07,2951.950927734375,2977.3445427668375,2932.069752432888,2952.0452439839974,1912540,2962.1064575195314,2922.1077734375,2626.9204614257815
2021-05-10,2963.823974609375,2981.4438644860966,2944.508002115497,2964.247937753742,2137153,2954.0102294921876,2925.6327001953123,2631.3212280273438
2021-05-11,2942.246337890625,2947.4286713154347,2912.612629093395,2944.5076277328603,2415625,2944.604296875,2928.3162109375,2635.773771972656
2021-05-12,2909.26806640625,2939.7966317197775,2893.2499437334177,2939.7966317197775,1978558,2937.1158447265625,2930.945068359375,2640.153900756836
2021-05-14,2875.252685546875,2919.5380783768614,2864.416897939538,2919.5380783768614,2043935,2934.640087890625,2932.0041357421874,2644.428568115234
2021-05-17,2892.44873046875,2897.5839057593134,2860.6480481156855,2878.5506544774107,2890462,2927.610974121094,2935.310458984375,2648.55791015625
2021-05-18,2910.3984375,2943.565324728446,2900.222173339999,2920.9515066127346,2098538,2922.6005981445314,2938.4123193359374,2652.2949572753905
2021-05-19,2903.991455078125,2937.9121858966882,2889.952133505202,2905.8759401236007,1986041,2918.841064453125,2939.8379345703124,2656.157763671875
2021-05-20,2883.261962890625,2910.3985920787054,2875.8183393813815,2889.9519764543747,2329027,2914.85771484375,2939.854892578125,2659.900769042969
2021-05-21,2902.57763671875,2909.8328569996497,2878.644772405227,2884.2039104028872,1685566,2913.0532958984377,2940.4353125,2663.731456298828
2021-05-24,2903.52001953125,2925.6627164188,2894.5687165341556,2903.52001953125,1652260,2911.7341430664064,2941.819462890625,2667.6944482421877
2021-05-25,2948.495361328125,2961.9879942436437,2918.290893091976,2927.6646298094292,1841613,2913.073620605469,2944.123857421875,2671.903154296875
2021-05-26,2990.630126953125,2996.7846610120755,2938.8374019515504,2954.176348296264,1923753,2915.0499633789063,2946.441767578125,2676.2766467285155
2021-05-27,3010.987548828125,3046.7311903275786,2993.7548990269315,2993.896834275539,5959785,2918.416357421875,2948.7899365234375,2680.524365234375
2021-05-28,2976.5224609375,3028.031089951636,2968.9948065980884,3019.98285222037,1763701,2920.4764404296875,2950.693779296875,2684.659460449219
2021-05-31,2991.24609375,3001.8510164391378,2962.3199627460504,2982.582494208987,1652799,2927.0228271484375,2952.737568359375,2688.9269360351564
2021-06-01,2985.4228515625,3001.4719386419115,2965.53896958254,3000.1938277850104,1377441,2933.2144409179687,2953.8376025390626,2693.1788745117187
2021-06-02,2963.124267578125,2991.5298114961724,2949.442310157247,2983.387027605277,2240078,2937.6904418945314,2954.437021484375,2697.4249047851563
2021-06-03,2974.297607421875,2986.8907800149786,2956.6860750838578,2986.8907800149786,1281706,2940.5603271484374,2956.7005908203123,2701.7403784179687
2021-06-04,2976.6640625,2989.0679081965723,2958.9105989065606,2961.751153081511,1836060,2942.806530761719,2958.7533154296875,2706.1252783203126
2021-06-07,3014.017578125,3020.8822513395626,2967.0538835215607,2977.847897903322,2559821,2945.90986328125,2960.0558837890626,2710.6442712402345
2021-06-08,3030.066650390625,3059.277110813443,3017.804970042043,3028.0310121886073,2574057,2949.2219970703127,2961.435400390625,2715.166955566406
2021-06-09,3030.16162109375,3048.8619388866105,3016.858310810654,3031.8186112779276,1710925,2953.6177612304687,2963.22197265625,2719.7516833496093
2021-06-10,3045.83203125,3052.649315995666,3023.2969187264766,3039.3933946482903,1874324,2960.4459594726563,2966.38197265625,2724.4323217773435
2021-06-11,3099.802490234375,3133.131616836888,3040.3401697380623,3040.8609842966002,3452954,2971.673449707031,2970.584638671875,2729.4027124023437
2021-06-14,3102.217041015625,3132.84754870231,3096.535931948737,3104.7261050541993,1847360,2982.161865234375,2973.1065771484373,2734.387518310547
2021-06-15,3089.339599609375,3122.7161135581086,3078.734909495525,3122.7161135581086,1304985,2991.108923339844,2975.0072607421876,2739.3334545898438
2021-06-16,3100.322998046875,3119.591285487041,3080.1076280344873,3088.72406830712,1635552,3000.925500488281,2977.369775390625,2744.283505859375
2021-06-17,3141.41650390625,3158.7439322570785,3086.73583082944,3091.9435139796124,2273413,3013.8332275390626,2979.1615234375,2749.4629040527343
2021-06-18,3122.0537109375,3179.5275546895205,3100.9388748088686,3172.8048161132747,3380431,3024.80703125,2980.079814453125,2754.591608886719
2021-06-21,3099.139404296875,3111.353694869206,3078.876645673959,3091.4698155045517,1130569,3034.588000488281,2980.4135693359376,2759.51818359375
2021-06-22,3125.74609375,3150.2222972418235,3110.407145839119,3128.3973241559966,1708688,3043.450537109375,2980.4135205078123,2764.628828125
2021-06-23,3088.06103515625,3152.0682816748404,3083.326778199694,3152.0682816748404,1467104,3048.3220825195312,2979.56744140625,2769.463020019531
2021-06-24,3194.298095703125,3203.1984067320745,3104.25243170887,3109.460114604828,4155204,3057.4876098632812,2982.2726611328126,2774.667559814453
2021-06-25,3201.115234375,3218.963244426798,3171.952165249578,3195.860162913026,2722861,3068.717248535156,2987.799609375,2779.956281738281
2021-06-28,3159.406982421875,3211.2471059815057,3155.8562890273797,3211.2471059815057,1355238,3077.12529296875,2990.32712890625,2784.8573693847657
2021-06-29,3163.28857421875,3187.385895979129,3149.7011642398393,3164.377360856619,1497322,3086.0185791015624,2993.38078125,2789.678834228516
2021-06-30,3167.928466796875,3202.2518343292327,3161.0637932904033,3168.165179676408,1693146,3096.2587890625,2997.1557080078123,2794.6197216796877
2021-07-01,3163.904052734375,3183.314507045629,3155.240454617507,3179.52710132636,990310,3105.739111328125,3001.1752099609375,2799.5240979003906
2021-07-02,3148.707275390625,3162.1999092696897,3120.065017506996,3153.9623474501914,1682274,3114.341271972656,3005.37603515625,2804.151384277344
2021-07-05,3144.494384765625,3194.6775230952176,3126.504203100299,3164.3782697641427,1972858,3120.8651123046875,3009.667861328125,2808.2083715820313
2021-07-06,3088.91357421875,3151.1216691097193,3083.043141380674,3136.9188971636117,2159420,3123.8074584960937,3013.0120166015627,2811.9874548339844
2021-07-07,3100.890869140625,3108.228967308275,3069.31351443425,3100.938257942426,2640710,3127.3439208984373,3016.0077685546876,2815.772110595703
2021-07-08,3085.31591796875,3122.716555918655,3060.1295731111927,3122.716555918655,2485811,3129.318115234375,3018.8408935546877,2819.6757824707033
2021-07-09,3037.6416015625,3107.566678553507,3030.8717056824426,3077.267430011852,6365067,3126.210070800781,3020.8873095703125,2823.3928259277345
2021-07-12,3023.391845703125,3064.01168565827,3018.8943007380826,3063.064834086682,1892226,3122.2688110351564,3024.148779296875,2826.9665100097654
2021-07-13,3018.13671875,3043.1808961332945,3006.253685508155,3043.1808961332945,1809339,3118.7086669921873,3027.2797021484375,2830.243983154297
2021-07-14,3043.701416015625,3050.7554131805937,3015.721909056546,3017.61561198217,2044279,3115.877587890625,3030.6816455078124,2833.9091467285157
2021-07-15,3039.336181640625,3066.760044705528,3030.8434137749755,3062.7271441079874,2232968,3110.773571777344,3033.13037109375,2838.1855322265624
2021-07-16,3031.6025390625,3055.372975543756,3028.945522971632,3048.8727961490767,1256526,3106.251013183594,3035.1276220703126,2842.0016064453125
2021-07-19,3021.923828125,3036.34733287413,3013.76304208133,3017.558713418964,1597058,3102.390234375,3036.527080078125,2845.750559082031
2021-07-20,3042.04052734375,3050.7705241895164,2994.926622704178,3021.9235176549746,1811945,3098.2049560546875,3038.0914111328125,2849.309326171875
2021-07-22,3052.052001953125,3060.2125564145294,3027.047924081745,3027.047924081745,2859334,3096.404504394531,3040.2875244140623,2852.8998876953124
2021-07-23,3048.730712890625,3075.96460801072,3042.8472370667987,3065.004560847804,1776193,3089.1261352539063,3043.07677734375,2856.327989501953
2021-07-26,3034.212890625,3059.548955670941,3027.855186163201,3036.5376934626693,1259611,3080.7810180664064,3046.2559814453125,2858.829685058594
2021-07-27,3020.358154296875,3046.026429577822,2999.671697942808,3036.53725066948,1121367,3073.828576660156,3048.814169921875,2861.2223046875
2021-07-28,3034.44970703125,3040.759918398647,2972.3903373680223,3025.150265277131,1660654,3067.3866333007813,3051.2951953125,2863.5840112304686
2021-07-29,3032.551513671875,3060.686833422475,3027.332465837105,3036.774151495222,1731997,3060.617785644531,3053.866396484375,2865.5159936523437
2021-07-30,3005.649169921875,3058.836050640229,3000.8098288992046,3054.565921207041,2999943,3052.705041503906,3056.314140625,2867.373161621094
2021-08-02,3054.9462890625,3060.1653376738923,3005.223082232638,3017.5590153141106,2608669,3048.0169921875,3059.361513671875,2869.3969799804686
2021-08-03,3117.10009765625,3121.9396712733974,3054.5190128896784,3064.055683447356,3804735,3046.6472778320312,3063.633115234375,2871.7477209472654
2021-08-04,3106.708984375,3136.362661801244,3094.6102839850923,3131.4283362113883,2929598,3047.5370483398438,3066.7973876953124,2874.069783935547
2021-08-05,3116.198486328125,3145.662429627288,3095.8442463526476,3107.705718560895,2534521,3048.3024291992188,3069.3087548828125,2876.7637536621096
2021-08-06,3140.72802734375,3154.202613111616,3098.216465646638,3105.3808410205224,2292362,3051.073034667969,3071.903564453125,2879.4736291503905
2021-08-09,3152.968994140625,3166.538564439584,3140.9177849250896,3154.1076491185054,1510489,3056.839404296875,3075.4324951171875,2882.4880529785155
2021-08-10,3163.596923828125,3178.7796084509196,3146.2319136263095,3146.2319136263095,2040777,3063.849658203125,3078.87951171875,2885.4265368652345
2021-08-11,3173.37109375,3188.3640424262417,3157.144737178579,3178.874863728545,1929707,3071.611376953125,3082.6384765625,2888.7129516601562
2021-08-12,3180.535400390625,3195.9553154368987,3156.1007657788377,3156.1007657788377,1310205,3078.453076171875,3086.98669921875,2892.0551770019533
2021-08-13,3286.481689453125,3302.233816995047,3185.9913909657676,3189.0753736971565,4363584,3090.8103515625,3093.230380859375,2895.853543701172
2021-08-16,3295.544189453125,3315.8511703746985,3260.956180273842,3283.255749671903,2083489,3104.007434082031,3099.6079833984377,2899.690637207031
2021-08-17,3371.552490234375,3378.9066033034924,3286.102394626426,3304.2268175677486,4336019,3121.4888671875,3106.758681640625,2904.1807385253906
2021-08-18,3378.66943359375,3411.3596065774213,3355.942897847648,3391.2900870952167,2631309,3138.3203125,3113.7307373046874,2908.743807373047
2021-08-20,3377.672607421875,3392.3808320082044,3321.2120033646756,3326.905509656158,2836148,3154.6013427734374,3120.68095703125,2913.252755126953
2021-08-23,3451.59375,3485.3753186668177,3379.9504511817736,3397.1259572086055,3744176,3174.744494628906,3128.79619140625,2917.979896240234
2021-08-24,3428.630126953125,3480.0141704946504,3410.790424010753,3470.19277751317,2511141,3194.4653564453124,3135.372744140625,2922.8755297851562
2021-08-25,3472.09033203125,3508.8608978596762,3422.7940972093415,3425.593358467563,2123263,3217.051965332031,3142.7702099609373,2927.852099609375
2021-08-26,3484.283447265625,3499.228900602476,3461.5566836814064,3473.0386801825384,1902533,3239.54365234375,3150.6690869140625,2932.7977075195313
2021-08-27,3530.1171875,3538.9896634237084,3464.594585260963,3478.7333707229695,3944728,3264.4219360351562,3159.264970703125,2937.819422607422
2021-08-30,3512.229736328125,3549.2850252508997,3499.2296079253124,3525.2298647309376,2033114,3289.7509643554686,3166.6812353515625,2942.6494274902343
2021-08-31,3593.0302734375,3609.7788140142316,3514.2700847274878,3519.9161001143825,3207480,3316.655163574219,3176.1007666015626,2947.793386230469
2021-09-01,3525.18212890625,3621.7345148954782,3517.6382787426887,3602.0919628020624,2643336,3337.0592651367188,3184.62162109375,2952.9601794433593
2021-09-02,3640.76025390625,3662.0159192856745,3531.8719398029743,3543.258953042533,3403717,3363.761828613281,3194.921904296875,2958.525233154297
2021-09-03,3645.789794921875,3659.8810856951077,3610.2053762984706,3629.610699587222,1746812,3390.2413940429688,3206.0764794921874,2964.194200439453
2021-09-06,3655.2314453125,3679.5238341900167,3619.1725681261355,3653.0488879910263,1723693,3415.9665649414064,3215.295146484375,2969.977145996094
2021-09-07,3620.975341796875,3672.264395241214,3613.716213291733,3666.6183806628387,1585039,3439.3668823242188,3223.6923486328124,2975.525330810547
